,0,1,2,3
883,430149,1883901,1,1511964267
884,430149,2314769,1,1511964560
885,430149,1883901,1,1511964568
886,430149,2314769,1,1511964573
887,430149,1883901,1,1511964719
888,430149,1497171,1,1511964765
889,430149,3243661,1,1511964793
890,430149,2303733,1,1511965097
891,430149,1444258,1,1511965493
892,430149,1497171,1,1511965605
893,430149,3243661,1,1511965659
894,430149,1898903,1,1511995144
895,430149,1846009,1,1511995241
896,430149,1846009,1,1511995339
897,430149,1883901,1,1511995351
898,430149,3031354,1,1511995511
899,430149,3243661,1,1511995757
900,430149,363858,1,1511995772
901,430149,2303733,1,1511995799
902,430149,2988047,1,1511995852
903,430149,2988047,1,1511995940
904,430149,1883901,1,1512040118
905,430149,2314769,2,1512040172
906,430149,2314769,1,1512050725
907,430149,1883901,1,1512050764
908,430149,1883901,1,1512050798
909,430149,1883901,1,1512050863
910,430149,2314769,1,1512050956
911,430149,1883901,1,1512051075
912,430149,2314769,1,1512051134
913,430149,1883901,1,1512051220
914,430149,2314769,1,1512051308
915,430149,1883901,1,1512051373
916,430149,2314769,1,1512051495
917,430149,1883901,1,1512051541
918,430149,2314769,4,1512051893
919,430149,1883901,1,1512092760
920,430149,3397177,2,1512092895
921,430149,1898903,1,1512101031
922,430149,3031354,1,1512101067
923,430149,1883901,1,1512101093
924,430149,3243661,1,1512101102
925,430149,2303733,1,1512101233
926,430149,3243661,1,1512101272
927,430149,2314769,1,1512101287
928,430149,3397177,1,1512102759
929,430149,3397177,1,1512103029
930,430149,3397177,3,1512165025
931,430149,3397177,1,1512221624
932,430149,2314769,1,1512222517
933,430149,3031354,1,1512222535
934,430149,1497171,1,1512222782
935,430149,2303733,1,1512222911
936,430149,363858,1,1512226238
937,430149,1497171,1,1512226413
938,430149,1497171,1,1512276211
939,430149,2303733,1,1512276220
940,430149,1497171,1,1512276233
941,430149,3564339,1,1512312674
942,981552,3142142,1,1511571342
943,981552,1269579,1,1511588972
944,981552,527568,1,1511589091
945,981552,3142142,3,1511595333
946,981552,2338453,1,1511601459
947,981552,1269579,1,1511610798
948,981552,3142142,1,1511670954
949,981552,1269579,1,1511670961
950,981552,4756124,1,1511681383
951,981552,3142142,1,1511681604
952,981552,2343757,1,1511681736
953,981552,527568,1,1511681743
954,981552,3142142,1,1511681920
955,981552,1269579,1,1511681964
956,981552,1714137,1,1511682151
957,981552,1269579,1,1511692272
958,981552,3142142,1,1511692300
959,981552,3142142,1,1511721593
960,981552,1269579,1,1511721636
961,981552,527568,1,1511722576
962,981552,2565270,1,1511722617
963,981552,1714137,1,1511722634
964,981552,3142142,1,1511746074
965,981552,1269579,1,1511746096
966,981552,1367959,1,1511746949
967,981552,527568,1,1511778193
968,981552,1397311,1,1511778537
969,981552,1269579,1,1511807667
970,981552,527568,1,1511850183
971,981552,4756124,3,1511863721
972,981552,527568,1,1511863905
973,981552,1714137,1,1511863918
974,981552,4756124,1,1511919178
975,981552,527568,1,1511919247
976,981552,266305,1,1511955284
977,981552,4756124,1,1511957074
978,981552,1269579,1,1511957490
979,981552,266305,1,1511960788
980,981552,4756124,1,1511965538
981,981552,527568,1,1511965676
982,981552,2565270,1,1511965907
983,981552,1714137,1,1511966088
984,981552,266305,1,1511996644
985,981552,1397311,1,1512008584
986,981552,4994254,1,1512008861
987,981552,1397311,1,1512008940
988,981552,527568,1,1512009454
989,981552,266305,1,1512041617
990,981552,509605,1,1512081520
991,981552,266305,1,1512081799
992,981552,1269579,1,1512081835
993,981552,1714137,1,1512085451
994,981552,1714137,1,1512104951
995,981552,1728241,1,1512122035
996,981552,3774738,3,1512126572
997,981552,1728241,3,1512138933
998,981552,1728241,4,1512139121
999,981552,3774738,1,1512139856
1000,981552,1728241,1,1512139931
1001,981552,1728241,1,1512140462
1002,981552,1269579,1,1512140475
1003,981552,1714137,1,1512140785
1004,981552,1728241,1,1512151028
1005,981552,1728241,1,1512168138
1006,981552,1728241,1,1512177949
1007,981552,1728241,1,1512189177
1008,981552,1728241,1,1512190120
1009,981552,3774738,1,1512190708
1010,981552,5140357,3,1512201338
1011,981552,2573430,1,1512204115
1012,981552,5140357,1,1512206431
1013,981552,1728241,1,1512206773
1014,981552,5140357,1,1512206778
1015,981552,1728241,1,1512206782
1016,981552,5140357,1,1512206822
1017,981552,5140357,1,1512212034
1018,981552,1728241,1,1512222709
1019,981552,5140357,1,1512222836
1020,981552,4438744,3,1512223751
1021,981552,1728241,1,1512225452
1022,981552,5140357,1,1512226910
1023,981552,4438744,1,1512244310
1024,981552,5140357,1,1512244365
1025,981552,1728241,1,1512244382
1026,981552,4293745,1,1512262922
1027,981552,5140357,1,1512263064
1028,981552,4438744,1,1512263103
1029,981552,1728241,1,1512263136
1030,981552,4438744,1,1512267319
1031,981552,5140357,1,1512267325
1032,981552,1728241,1,1512267335
1033,981552,2793845,3,1512269127
1034,981552,1728241,1,1512269440
1035,981552,2793845,1,1512285001
1036,981552,1728241,1,1512285016
1037,981552,2793845,1,1512285633
1038,981552,4438744,1,1512285640
1039,981552,5140357,1,1512285653
1040,981552,1728241,1,1512285661
1041,981552,2793845,1,1512311301
1042,981552,4438744,1,1512311305
1043,981552,1728241,1,1512311328
1044,981552,3774738,1,1512311358
1045,981552,1714137,1,1512311515
1046,981552,5140357,1,1512311538
1047,981552,2793845,1,1512313581
1048,981552,4438744,1,1512313593
1049,981552,1728241,1,1512313619
1050,560644,5062984,1,1511561723
1051,560644,5051027,1,1511565192
1052,560644,5062984,1,1511565214
1053,560644,1694466,1,1511565230
1054,560644,5051027,1,1511588315
1055,560644,1694466,1,1511588353
1056,560644,5051027,1,1511588465
1057,560644,2486445,1,1511588718
1058,560644,5051027,1,1511589225
1059,560644,507611,1,1511589252
1060,560644,507611,1,1511589284
1061,560644,2565270,1,1511589325
1062,560644,507611,1,1511597371
1063,560644,507611,1,1511597508
1064,560644,1402604,1,1511598730
1065,560644,1027272,1,1511617860
1066,560644,4309220,1,1511617908
1067,560644,1883768,1,1511617995
1068,560644,5062984,1,1511618028
1069,560644,5051027,1,1511684278
1070,560644,2790543,1,1511684299
1071,560644,1595279,1,1511684317
1072,560644,1595279,1,1511684409
1073,560644,2790543,1,1511684415
1074,560644,5051027,1,1511684436
1075,560644,5051027,1,1511684491
1076,560644,5051027,1,1511701673
1077,560644,5051027,1,1511746196
1078,560644,5051027,1,1511746345
1079,560644,2486445,1,1511746455
1080,560644,2790543,1,1511751923
1081,560644,1655491,1,1511755872
1082,560644,2790543,1,1511756034
1083,560644,5051027,1,1511777456
1084,560644,4401268,1,1511777469
1085,560644,3876466,1,1511777486
1086,560644,5051027,1,1511779001
1087,560644,3876466,1,1511782060
1088,560644,5051027,1,1511783040
1089,560644,3876466,1,1511783060
1090,560644,3677595,1,1511783082
1091,560644,3876466,1,1511783628
1092,560644,2790543,1,1511783695
1093,560644,121226,1,1511783758
1094,560644,3050651,1,1511784061
1095,560644,4522344,1,1511784079
1096,560644,3876466,1,1511784227
1097,560644,1813380,1,1511784236
1098,560644,2112532,1,1511784268
1099,560644,3876466,1,1511784592
1100,560644,2112532,1,1511784651
1101,560644,5051027,3,1511791026
1102,560644,5051027,1,1511842085
1103,560644,3876466,1,1511842129
1104,560644,5051027,1,1511842136
1105,560644,507611,1,1511842291
1106,560644,3876466,1,1511844168
1107,560644,5051027,1,1511844422
1108,560644,3876466,1,1511844439
1109,560644,5051027,1,1511844441
1110,560644,3876466,4,1511844470
1111,560644,1622731,1,1512187414
1112,560644,1622731,1,1512187729
1113,560644,5051027,1,1512190381
1114,560644,1622731,1,1512191356
1115,560644,4309220,1,1512191366
1116,560644,2486445,1,1512191378
1117,560644,5051027,1,1512196688
1118,560644,1622731,1,1512217556
1119,560644,5136894,1,1512253759
1120,560644,3452114,1,1512267897
1121,560644,507611,1,1512267921
1122,560644,3736086,1,1512267936
1123,560644,3452114,1,1512269889
1124,560644,5051027,1,1512269905
1125,560644,507611,1,1512269919
1126,560644,5051027,1,1512269993
1127,560644,2112532,1,1512270067
1128,560644,3974260,1,1512270077
1129,560644,2790543,1,1512270341
1130,560644,1694466,1,1512270364
1131,560644,5051027,1,1512270426
1132,560644,5051027,1,1512270520
1133,560644,1562036,1,1512270556
1134,560644,5051027,1,1512270683
1135,560644,1813380,1,1512270690
1136,560644,5051027,1,1512270727
1137,560644,1813380,1,1512270775
1138,560644,507611,1,1512272158
1139,560644,3452114,1,1512272164
1140,560644,507611,1,1512272165
1141,560644,3452114,1,1512272180
1142,560644,507611,1,1512272182
1143,560644,5051027,1,1512272666
1144,560644,4401268,1,1512272695
1145,560644,5051027,1,1512272748
1146,560644,4401268,1,1512272829
1147,560644,5051027,1,1512272839
1148,560644,5051027,1,1512307997
1149,560644,2486445,1,1512308173
1150,560644,5051027,3,1512308275
1151,111060,1910706,1,1511571174
1152,111060,1083002,1,1511583927
1153,111060,48995,1,1511583930
1154,111060,1083002,1,1511583932
1155,111060,1332973,1,1511584018
1156,111060,1083002,1,1511584070
1157,111060,1083002,1,1511592140
1158,111060,1083002,1,1511664649
1159,111060,1083002,1,1511696403
1160,111060,48995,1,1511696443
1161,111060,1083002,1,1511696445
1162,111060,1083002,1,1511696459
1163,111060,1332973,1,1511696472
1164,111060,48995,1,1511744576
1165,111060,1083002,1,1511744578
1166,111060,48995,1,1511744580
1167,111060,1083002,1,1511744589
1168,111060,48995,1,1511744603
1169,111060,1083002,1,1511745004
1170,111060,48995,1,1511745904
1171,111060,48995,1,1511757291
1172,111060,1083002,1,1511757301
1173,111060,48995,1,1511757308
1174,111060,48995,1,1511757329
1175,111060,48995,1,1511772705
1176,111060,1083002,1,1511772708
1177,111060,48995,1,1511789926
1178,111060,48995,1,1511855684
1179,111060,1083002,1,1511855688
1180,111060,48995,1,1511855782
1181,111060,48995,1,1511855861
1182,111060,1083002,1,1511855863
1183,111060,48995,1,1511872612
1184,111060,1083002,1,1511872615
1185,111060,1083002,1,1511872630
1186,111060,48995,1,1511872632
1187,111060,1083002,1,1511881975
1188,111060,48995,1,1511881987
1189,111060,1083002,1,1511882001
1190,111060,5063856,1,1511919857
1191,111060,48995,1,1511930898
1192,111060,1083002,1,1511930908
1193,111060,48995,1,1511930930
1194,111060,1083002,1,1511930944
1195,111060,48995,1,1512005513
1196,111060,48995,1,1512044078
1197,111060,1083002,1,1512044080
1198,111060,48995,1,1512047478
1199,111060,1083002,1,1512047481
1200,111060,1332973,1,1512047516
1201,111060,48995,1,1512072227
1202,111060,1083002,1,1512072232
1203,111060,1332973,1,1512072238
1204,111060,1083002,1,1512072241
1205,111060,48995,1,1512098222
1206,111060,1083002,1,1512098236
1207,111060,48995,1,1512098246
1208,111060,1083002,1,1512098276
1209,111060,48995,1,1512098286
1210,111060,1083002,1,1512098315
1211,111060,1332973,1,1512098320
1212,111060,1083002,1,1512127383
1213,111060,48995,1,1512127389
1214,111060,1332973,1,1512127392
1215,111060,48995,1,1512127428
1216,111060,1083002,1,1512127431
1217,111060,48995,1,1512131967
1218,111060,48995,1,1512132090
1219,111060,1083002,1,1512132093
1220,111060,1332973,1,1512132095
1221,111060,48995,1,1512189528
1222,111060,1083002,1,1512189531
1223,111060,48995,1,1512199499
1224,111060,1083002,1,1512199502
1225,111060,48995,1,1512207904
1226,111060,1083002,1,1512207918
1227,111060,1332973,1,1512207920
1228,111060,1083002,1,1512226028
1229,111060,48995,1,1512226035
1230,111060,1083002,1,1512226037
1231,111060,1332973,1,1512226046
1232,111060,1083002,1,1512226052
1233,111060,48995,1,1512226086
1234,111060,1332973,1,1512226106
1235,111060,48995,1,1512268026
1236,111060,1083002,1,1512268029
1237,111060,1332973,1,1512268038
1238,111060,48995,1,1512288487
1239,111060,1083002,1,1512288489
1240,111060,1332973,1,1512288492
1241,111060,48995,1,1512290615
1242,111060,1083002,1,1512290692
1243,111060,1332973,1,1512290710
1244,111060,1083002,1,1512311831
1245,111060,1083002,1,1512313025
1246,600483,2216143,1,1512304430
1247,600483,24834,1,1512307460
1248,600483,2216143,1,1512307478
1249,600483,24834,1,1512307706
1250,600483,24834,1,1512309370
1251,600483,24834,1,1511566151
1252,600483,2216143,1,1511566159
1253,600483,24834,1,1511566178
1254,600483,24834,1,1511566295
1255,600483,2216143,1,1511568925
1256,600483,24834,1,1511568943
1257,600483,3677861,1,1511570385
1258,600483,4219087,1,1511570405
1259,600483,2216143,1,1511570419
1260,600483,24834,1,1511570422
1261,600483,2216143,1,1511580572
1262,600483,24834,1,1511580577
1263,600483,2216143,1,1511591041
1264,600483,24834,1,1511591047
1265,600483,24834,1,1511593116
1266,600483,24834,1,1511593150
1267,600483,2216143,1,1511601980
1268,600483,24834,1,1511601984
1269,600483,2216143,1,1511609955
1270,600483,24834,1,1511609971
1271,600483,24834,1,1511614249
1272,600483,2216143,1,1511614259
1273,600483,24834,1,1511614364
1274,600483,24834,1,1511617619
1275,600483,4961929,1,1511617826
1276,600483,24834,1,1511618459
1277,600483,2216143,1,1511618464
1278,600483,24834,1,1511650791
1279,600483,2216143,1,1511650799
1280,600483,24834,1,1511650809
1281,600483,24834,1,1511650870
1282,600483,24834,1,1511653445
1283,600483,24834,1,1511657424
1284,600483,2216143,1,1511657428
1285,600483,24834,1,1511675692
1286,600483,2216143,1,1511675698
1287,600483,24834,1,1511675703
1288,600483,24834,1,1511687507
1289,600483,2216143,1,1511687514
1290,600483,24834,1,1511688179
1291,600483,24834,1,1511688941
1292,600483,24834,1,1511700195
1293,600483,2216143,1,1511700200
1294,600483,24834,1,1511705371
1295,600483,2216143,1,1511705374
1296,600483,24834,1,1511736831
1297,600483,24834,1,1511736991
1298,600483,2216143,1,1511742198
1299,600483,24834,1,1511753405
1300,600483,2216143,1,1511772751
1301,600483,24834,1,1511773237
1302,600483,24834,1,1511773293
1303,600483,2216143,1,1511773975
1304,600483,24834,1,1511780037
1305,600483,24834,1,1511781065
1306,600483,2216143,1,1511781074
1307,600483,24834,1,1511786045
1308,600483,2216143,1,1511786051
1309,600483,24834,1,1511786055
1310,600483,24834,1,1511788021
1311,600483,2216143,1,1511788027
1312,600483,24834,1,1511788870
1313,600483,2216143,1,1511793376
1314,600483,24834,1,1511793382
1315,600483,24834,1,1511793522
1316,600483,24834,1,1511821872
1317,600483,2216143,1,1511821879
1318,600483,24834,1,1511821893
1319,600483,4219087,1,1511821908
1320,600483,2216143,1,1511821934
1321,600483,24834,1,1511821959
1322,600483,24834,1,1511822043
1323,600483,24834,1,1511827624
1324,600483,2216143,1,1511827633
1325,600483,24834,1,1511835681
1326,600483,2216143,1,1511835686
1327,600483,24834,1,1511835690
1328,600483,24834,1,1511835757
1329,600483,2216143,1,1511841646
1330,600483,24834,1,1511841650
1331,600483,24834,1,1511848947
1332,600483,2216143,1,1511848968
1333,600483,24834,1,1511850240
1334,600483,2216143,1,1511850245
1335,600483,24834,1,1511850250
1336,600483,24834,1,1511852690
1337,600483,24834,1,1511866195
1338,600483,2216143,1,1511866200
1339,600483,24834,1,1511866205
1340,600483,24834,1,1511866247
1341,600483,2216143,1,1511875126
1342,600483,2216143,1,1511876675
1343,600483,24834,1,1511878913
1344,600483,2216143,1,1511878917
1345,600483,24834,1,1511879794
1346,600483,2216143,1,1511879799
1347,600483,24834,1,1511879804
1348,600483,24834,1,1511908272
1349,600483,2216143,1,1511908277
1350,600483,24834,1,1511908284
1351,600483,24834,1,1511908898
1352,600483,24834,1,1511911897
1353,600483,2216143,1,1511917223
1354,600483,24834,1,1511917226
1355,600483,24834,1,1511919221
1356,600483,2216143,1,1511926620
1357,600483,24834,1,1511926627
1358,600483,24834,1,1511927919
1359,600483,24834,1,1511934881
1360,600483,2216143,1,1511934885
1361,600483,2216143,1,1511936887
1362,600483,24834,1,1511938718
1363,600483,24834,1,1511940585
1364,600483,2216143,1,1511950372
1365,600483,24834,1,1511950414
1366,600483,24834,1,1511950538
1367,600483,2216143,1,1511957303
1368,600483,24834,1,1511957317
1369,600483,24834,1,1511958536
1370,600483,2216143,1,1511958540
1371,600483,24834,1,1511958544
1372,600483,24834,1,1511958746
1373,600483,2216143,1,1511961968
1374,600483,24834,1,1511964990
1375,600483,2216143,1,1511964996
1376,600483,2216143,1,1511990668
1377,600483,24834,1,1511990679
1378,600483,24834,1,1511990735
1379,600483,2216143,1,1511997153
1380,600483,24834,1,1511997158
1381,600483,2216143,1,1511997179
1382,600483,3823922,1,1511997201
1383,600483,2216143,1,1511997803
1384,600483,24834,1,1511997807
1385,600483,2216143,1,1512003156
1386,600483,24834,1,1512003160
1387,600483,2216143,1,1512003164
1388,600483,24834,1,1512003228
1389,600483,24834,1,1512003238
1390,600483,2216143,1,1512004785
1391,600483,24834,1,1512004789
1392,600483,2216143,1,1512010580
1393,600483,24834,1,1512010584
1394,600483,2216143,1,1512010589
1395,600483,24834,1,1512010595
1396,600483,2216143,1,1512010610
1397,600483,24834,1,1512011088
1398,600483,2216143,1,1512013111
1399,600483,24834,1,1512013153
1400,600483,24834,1,1512013207
1401,600483,2216143,1,1512018105
1402,600483,24834,1,1512018111
1403,600483,2216143,1,1512019230
1404,600483,24834,1,1512032029
1405,600483,2216143,1,1512032036
1406,600483,24834,1,1512032064
1407,600483,24834,1,1512032176
1408,600483,2216143,1,1512032193
1409,600483,24834,1,1512034676
1410,600483,2216143,1,1512034680
1411,600483,24834,1,1512037050
1412,600483,2216143,1,1512037095
1413,600483,24834,1,1512037104
1414,600483,24834,1,1512039330
1415,600483,2216143,1,1512039334
1416,600483,24834,1,1512039549
1417,600483,24834,1,1512039665
1418,600483,24834,1,1512043603
1419,600483,2216143,1,1512043617
1420,600483,24834,1,1512043621
1421,600483,2216143,1,1512043628
1422,600483,24834,1,1512043638
1423,600483,24834,1,1512043670
1424,600483,24834,1,1512046156
1425,600483,2216143,1,1512046161
1426,600483,24834,1,1512046166
1427,600483,2216143,1,1512046978
1428,600483,24834,1,1512048213
1429,600483,2216143,1,1512048417
1430,600483,3823922,1,1512048496
1431,600483,24834,1,1512049407
1432,600483,2216143,1,1512080387
1433,600483,24834,1,1512080396
1434,600483,24834,1,1512080480
1435,600483,2216143,1,1512085829
1436,600483,24834,1,1512085962
1437,600483,24834,1,1512086280
1438,600483,2216143,1,1512086546
1439,600483,24834,1,1512086569
1440,600483,2216143,1,1512089004
1441,600483,24834,1,1512095030
1442,600483,2216143,1,1512095034
1443,600483,24834,1,1512095038
1444,600483,2216143,1,1512098324
1445,600483,24834,1,1512105250
1446,600483,2216143,1,1512105254
1447,600483,24834,1,1512105261
1448,600483,24834,1,1512106033
1449,600483,2216143,1,1512109160
1450,600483,24834,1,1512117847
1451,600483,24834,1,1512123164
1452,600483,2216143,1,1512123171
1453,600483,24834,1,1512123175
1454,600483,2216143,1,1512123239
1455,600483,24834,1,1512123828
1456,600483,2216143,1,1512123835
1457,600483,24834,1,1512125015
1458,600483,3677861,1,1512125024
1459,600483,4219087,1,1512125028
1460,600483,24834,1,1512132514
1461,600483,2216143,1,1512132519
1462,600483,24834,1,1512132523
1463,600483,24834,1,1512133067
1464,600483,2216143,1,1512134750
1465,600483,24834,1,1512137461
1466,600483,2216143,1,1512137467
1467,600483,24834,1,1512137479
1468,600483,24834,1,1512137545
1469,600483,24834,1,1512165916
1470,600483,2216143,1,1512165924
1471,600483,24834,1,1512165949
1472,600483,24834,1,1512166039
1473,600483,1095113,1,1512166468
1474,600483,3677861,1,1512173049
1475,600483,24834,1,1512173053
1476,600483,2216143,1,1512173060
1477,600483,24834,1,1512173068
1478,600483,2216143,1,1512173074
1479,600483,24834,1,1512173084
1480,600483,24834,1,1512173140
1481,600483,2216143,1,1512174844
1482,600483,24834,1,1512174893
1483,600483,24834,1,1512186206
1484,600483,2216143,1,1512186213
1485,600483,24834,1,1512211047
1486,600483,2216143,1,1512211056
1487,600483,24834,1,1512211061
1488,600483,24834,1,1512212320
1489,600483,24834,1,1512215103
1490,600483,24834,1,1512219328
1491,600483,24834,1,1512221769
1492,600483,2216143,1,1512221774
1493,600483,24834,1,1512253034
1494,600483,2216143,1,1512253042
1495,600483,24834,1,1512253063
1496,600483,24834,1,1512256960
1497,600483,2216143,1,1512257309
1498,600483,24834,1,1512264868
1499,600483,2216143,1,1512264876
1500,600483,24834,1,1512271320
1501,600483,2216143,1,1512271324
1502,600483,24834,1,1512271330
1503,600483,24834,1,1512271417
1504,600483,24834,1,1512271436
1505,600483,24834,1,1512275066
1506,600483,2216143,1,1512275071
1507,600483,24834,1,1512304420
1508,948757,4858623,3,1511607266
1509,948757,1142386,1,1511752065
1510,948757,1142386,1,1511762238
1511,948757,1142386,1,1511762965
1512,948757,1142386,1,1511763631
1513,948757,1142386,1,1511763719
1514,948757,1142386,1,1511764177
1515,948757,1142386,1,1511769122
1516,948757,1142386,1,1511769411
1517,948757,1142386,4,1511769868
1518,948757,1142386,1,1511861262
1519,948757,4479636,3,1511861474
1520,948757,2700676,3,1511861480
1521,948757,4479636,1,1511869414
1522,948757,1142386,1,1511947865
1523,948757,2700676,1,1511953628
1524,948757,4479636,1,1511953647
1525,948757,4479636,1,1511953735
1526,948757,2700676,1,1511953742
1527,948757,4479636,1,1511953810
1528,948757,2700676,1,1511953995
1529,948757,4479636,1,1511954516
1530,948757,2700676,1,1511954526
1531,948757,4479636,1,1511954536
1532,948757,2700676,1,1511954580
1533,948757,4479636,1,1511954842
1534,948757,2700676,1,1511955090
1535,948757,4479636,1,1511955148
1536,948757,2700676,1,1511955162
1537,948757,2700676,1,1511956616
1538,948757,4479636,1,1511956845
1539,948757,2700676,4,1511956984
1540,948757,2700676,1,1511957801
1541,948757,4537846,3,1511962602
1542,948757,2700676,1,1511970168
1543,948757,4479636,1,1511985116
1544,948757,2700676,1,1511985120
1545,948757,4479636,1,1511985123
1546,948757,2700676,1,1511985127
1547,948757,4479636,1,1511985148
1548,948757,2700676,1,1511985907
1549,948757,2700676,1,1512017355
1550,948757,2700676,1,1512032205
1551,948757,4479636,1,1512032222
1552,948757,2700676,1,1512032227
1553,948757,1142386,1,1512036059
1554,948757,2700676,1,1512040687
1555,948757,2700676,1,1512047132
1556,948757,4479636,1,1512047257
1557,948757,2700676,1,1512047507
1558,948757,2700676,1,1512047595
1559,948757,4479636,1,1512047596
1560,948757,2700676,1,1512047598
1561,948757,4479636,1,1512047604
1562,948757,2700676,1,1512047611
1563,948757,2700676,1,1512048511
1564,948757,4479636,1,1512048580
1565,948757,2700676,1,1512048584
1566,948757,4374565,3,1512048635
1567,948757,2700676,1,1512048708
1568,948757,2700676,1,1512048752
1569,948757,4479636,1,1512048762
1570,948757,2700676,4,1512049104
1571,948757,4479636,1,1512082536
1572,948757,2700676,1,1512082568
1573,948757,4479636,1,1512095049
1574,948757,2700676,1,1512095338
1575,948757,4479636,1,1512096458
1576,948757,2700676,1,1512096482
1577,948757,4479636,1,1512104751
1578,948757,2700676,1,1512104836
1579,948757,4479636,1,1512120818
1580,948757,2700676,1,1512123800
1581,948757,4479636,1,1512124538
1582,948757,2700676,1,1512124711
1583,948757,4479636,1,1512130867
1584,948757,2700676,1,1512130935
1585,948757,4479636,1,1512131686
1586,948757,2700676,4,1512132804
1587,948757,2700676,1,1512187721
1588,948757,2700676,1,1512307044
1589,165359,1269579,1,1511556600
1590,165359,3082836,1,1511557288
1591,165359,5062984,1,1511574880
1592,165359,1269579,1,1511574888
1593,165359,1269579,1,1511620747
1594,165359,1269579,1,1511621252
1595,165359,1269579,1,1511650754
1596,165359,1269579,1,1511651359
1597,165359,550355,3,1511652947
1598,165359,507611,3,1511652972
1599,165359,4616932,3,1511652997
1600,165359,2565270,3,1511653043
1601,165359,705557,1,1511653050
1602,165359,550355,1,1511653381
1603,165359,4474759,1,1511669762
1604,165359,550355,1,1511678424
1605,165359,4474759,1,1511694783
1606,165359,4474759,1,1511694986
1607,165359,1269579,1,1511696705
1608,165359,550355,1,1511698923
1609,165359,1269579,1,1511705911
1610,165359,550355,1,1511706518
1611,165359,550355,1,1511706625
1612,165359,3497027,1,1511706888
1613,165359,550355,1,1511706891
1614,165359,5051027,3,1511707027
1615,165359,5062984,1,1511711946
1616,165359,5051027,1,1511711974
1617,165359,550355,4,1511712023
1618,165359,507611,1,1511712036
1619,165359,550355,1,1511712046
1620,165359,2565270,1,1511712062
1621,165359,550355,1,1511712084
1622,165359,5062984,1,1511712146
1623,165359,1042152,1,1511712151
1624,165359,5062984,1,1511712154
1625,165359,5051027,1,1511712159
1626,165359,2565270,1,1511712179
1627,165359,4616932,1,1511712182
1628,165359,550355,1,1511712185
1629,165359,5051027,1,1511712392
1630,165359,2565270,1,1511712400
1631,165359,4616932,1,1511712404
1632,165359,507611,1,1511712408
1633,165359,550355,1,1511712413
1634,165359,1042152,1,1511712506
1635,165359,1269579,1,1511712521
1636,165359,4616932,1,1511722195
1637,165359,550355,1,1511722199
1638,165359,1269579,1,1511722234
1639,165359,4474759,1,1511780899
1640,165359,4474759,4,1511787800
1641,165359,1269579,1,1511808818
1642,165359,4474759,1,1511820206
1643,165359,1042152,1,1511820298
1644,165359,550355,1,1511820306
1645,165359,1269579,1,1511820388
1646,165359,3452114,1,1511821964
1647,165359,2565270,1,1511821973
1648,165359,4474759,1,1511836898
1649,165359,5111041,1,1511841995
1650,165359,4474759,1,1511844725
1651,165359,4474759,1,1511858003
1652,165359,4203288,1,1511858836
1653,165359,3237415,1,1511859346
1654,165359,4474759,1,1511860373
1655,165359,4474759,1,1511878514
1656,165359,4474759,1,1511887838
1657,165359,1042152,1,1511891929
1658,165359,2565270,1,1511913787
1659,165359,705557,1,1511913792
1660,165359,3329950,1,1511917471
1661,165359,4126091,1,1511922661
1662,165359,4474759,1,1511962307
1663,165359,4203288,1,1511962492
1664,165359,1739432,1,1511964639
1665,165359,1739432,1,1511964757
1666,165359,4196768,1,1512025050
1667,165359,1269579,1,1512032175
1668,165359,4203288,1,1512046309
1669,165359,550355,1,1512053054
1670,165359,1269579,1,1512053077
1671,165359,1415828,1,1512053082
1672,165359,1415828,1,1512090112
1673,165359,4203288,1,1512179145
1674,165359,1119173,1,1512179899
1675,165359,550355,1,1512194418
1676,165359,550355,1,1512265108
1677,165359,3237415,1,1512287114
1678,165359,1269579,1,1512299451
1679,165359,550355,1,1512299748
1680,291408,2790543,1,1511656674
1681,291408,5051027,1,1511656702
1682,291408,5062984,1,1511656773
1683,291408,2790543,1,1511657095
1684,291408,5051027,1,1511675287
1685,291408,4401268,1,1511683195
1686,291408,5136894,1,1511684416
1687,291408,4401268,1,1511684491
1688,291408,2112532,1,1511684565
1689,291408,4522344,1,1511684652
1690,291408,2790543,1,1511684721
1691,291408,5062984,1,1511684748
1692,291408,2790543,1,1511684767
1693,291408,5051027,1,1511684968
1694,291408,2790543,1,1511685043
1695,291408,5051027,1,1511705062
1696,291408,2112532,1,1511705092
1697,291408,1562036,1,1511705260
1698,291408,2790543,1,1511705384
1699,291408,4401268,1,1511705404
1700,291408,5051027,1,1511705419
1701,291408,2112532,1,1511705457
1702,291408,5051027,1,1511705640
1703,291408,4401268,1,1511705649
1704,291408,2790543,1,1511705698
1705,291408,5051027,3,1511705930
1706,291408,2112532,1,1511705974
1707,291408,5051027,1,1511706250
1708,291408,1562036,1,1511706322
1709,291408,2112532,1,1511707125
1710,291408,5051027,1,1511707226
1711,291408,5051027,1,1511707816
1712,291408,5051027,1,1511707996
1713,291408,2790543,1,1511708191
1714,291408,5051027,1,1511708203
1715,291408,2790543,1,1511708424
1716,291408,1562036,1,1511708450
1717,291408,5051027,4,1511712061
1718,291408,5051027,1,1511712256
1719,291408,5051027,1,1511737234
1720,291408,2790543,1,1511737297
1721,291408,1562036,1,1511748660
1722,291408,2790543,1,1511748737
1723,291408,5051027,1,1511750965
1724,291408,2112532,1,1511751037
1725,291408,1044710,1,1511751151
1726,291408,2790543,1,1511754017
